date,o,h,l,c,v
1988-03-17,0.9018,0.9018,0.9018,0.9018,0
1988-03-18,0.8998,0.8998,0.8998,0.8998,0
1988-03-21,0.8903,0.8903,0.8903,0.8903,0
1988-03-22,0.8903,0.8903,0.8903,0.8903,0
1988-03-23,0.8893,0.8893,0.8893,0.8893,0
1988-03-24,0.8884,0.8884,0.8884,0.8884,0
1988-03-25,0.8922,0.8922,0.8922,0.8922,0
1988-03-28,0.8817,0.8817,0.8817,0.8817,0
1988-03-29,0.8855,0.8855,0.8855,0.8855,0
1988-03-30,0.8836,0.8836,0.8836,0.8836,0
1988-03-31,0.8909,0.8909,0.8909,0.8909,0
1988-04-04,0.8851,0.8851,0.8851,0.8851,0
1988-04-05,0.8851,0.8851,0.8851,0.8851,0
1988-04-06,0.8890,0.8890,0.8890,0.8890,0
1988-04-07,0.8909,0.8909,0.8909,0.8909,0
1988-04-08,0.8957,0.8957,0.8957,0.8957,0
1988-04-11,0.8919,0.8919,0.8919,0.8919,0
